iter	Accuracy	Logloss
8389	0.7349871905	0.5204065792
8390	0.7349926713	0.5204024707
8391	0.7349926713	0.5203979151
8392	0.7349754458	0.5203925611
8393	0.7349801437	0.520383491
8394	0.7349777948	0.520378731
8395	0.7349817096	0.5203742735
8396	0.7349832756	0.5203665639
8397	0.7349965862	0.5203624659
8398	0.7350106798	0.5203582212
8399	0.7350005011	0.5203547236
8400	0.735003633	0.5203478352
8401	0.7350020671	0.5203454447
8402	0.7350059819	0.5203395544
8403	0.7350357351	0.5203338783
8404	0.7350255564	0.5203269914
8405	0.7350302542	0.5203183742
8406	0.735040433	0.5203129805
8407	0.7350545265	0.5203084886
8408	0.7350545265	0.5203029677
8409	0.7350701861	0.520294286
8410	0.7350639223	0.5202921696
8411	0.7350764499	0.5202854935
8412	0.7350654882	0.5202805069
8413	0.7350607904	0.5202770197
8414	0.7350654882	0.5202716926
8415	0.7350592244	0.5202675783
8416	0.7350670542	0.5202595206
8417	0.7350787988	0.5202534577
8418	0.7350787988	0.5202390044
8419	0.7350803648	0.5202343942
8420	0.7350772329	0.5202299404
8421	0.7350921095	0.5202247664
8422	0.7351148158	0.5202167129
8423	0.7351210796	0.5202138611
8424	0.7351187307	0.5202106744
8425	0.7351273435	0.5202052066
8426	0.7351328243	0.5202009939
8427	0.7351390881	0.5201973085
8428	0.7351359562	0.5201928303
8429	0.73514222	0.5201890519
8430	0.7351680583	0.520182041
8431	0.7351672753	0.5201798958
8432	0.7351688413	0.5201738781
8433	0.735177454	0.5201700073
8434	0.7351884157	0.5201625323
8435	0.7351860668	0.5201600879
8436	0.735176671	0.5201545808
8437	0.7351805859	0.5201494018
8438	0.7351868497	0.5201437727
8439	0.7351946795	0.5201359498
8440	0.7352040752	0.5201320404
8441	0.7351954625	0.5201272304
8442	0.7351962455	0.5201236726
8443	0.7351876327	0.5201181666
8444	0.7352009433	0.5201118137
8445	0.7352103391	0.5201081281
8446	0.7352166029	0.5201038689
8447	0.7352228667	0.5201009864
8448	0.7352236497	0.5200966374
8449	0.7352346114	0.5200923106
8450	0.7352440071	0.5200853727
8451	0.7352393092	0.5200791448
8452	0.7352353943	0.5200758581
8453	0.7352604496	0.5200710883
8454	0.7352557518	0.520067746
8455	0.7352573177	0.5200622608
8456	0.7352510539	0.5200590288
8457	0.7352557518	0.5200538651
8458	0.7352416582	0.5200502806
8459	0.7352510539	0.5200415986
8460	0.7352549688	0.5200347653
8461	0.7352565347	0.5200285963
8462	0.7352518369	0.5200250679
8463	0.7352737602	0.5200195345
8464	0.7353003815	0.5200140277
8465	0.7353058623	0.520008115
8466	0.7353097772	0.5200020022
8467	0.7353113432	0.5199975114
8468	0.735316041	0.5199934742
8469	0.7353215219	0.5199890177
8470	0.7353317006	0.5199847372
8471	0.7353285687	0.5199809424
8472	0.7353395303	0.5199768452
8473	0.7353489261	0.5199702265
8474	0.7353536239	0.5199617641
8475	0.735352841	0.5199564686
8476	0.7353340495	0.5199519863
8477	0.7353301346	0.5199465473
8478	0.7353465771	0.5199407458
8479	0.7353426622	0.519934172
8480	0.7353489261	0.5199274605
8481	0.7353622367	0.5199225855
8482	0.7353645856	0.519917911
8483	0.7353598878	0.519915694
8484	0.735384943	0.5199093122
8485	0.7353919898	0.5199054369
8486	0.7354099983	0.5198994283
8487	0.73542096	0.5198932334
8488	0.7354099983	0.5198892098
8489	0.7354139132	0.5198834786
8490	0.7354186111	0.5198796268
8491	0.7354178281	0.5198729254
8492	0.7354139132	0.5198703783
8493	0.7354154792	0.5198670041
8494	0.7354303557	0.5198623777
8495	0.7354327047	0.5198572448
8496	0.7354608918	0.5198521774
8497	0.7354726365	0.5198465669
8498	0.7354851641	0.5198407809
8499	0.7354820322	0.5198369135
8500	0.7354632408	0.5198306851
8501	0.735456977	0.5198271226
8502	0.735454628	0.5198238264
8503	0.7354616748	0.5198193235
8504	0.7354640238	0.5198167619
8505	0.7354702876	0.5198125764
8506	0.7354695046	0.5198080228
8507	0.7354757684	0.5198028221
8508	0.7354671557	0.5197958097
8509	0.7354734195	0.5197914617
8510	0.7354718535	0.5197866513
8511	0.7354679386	0.5197805759
8512	0.7354601089	0.5197770413
8513	0.7354671557	0.5197721352
8514	0.7354687216	0.519767912
8515	0.7354593259	0.5197620091
8516	0.7354640238	0.5197591454
8517	0.7354812493	0.5197517882
8518	0.7354812493	0.5197488202
8519	0.735490645	0.5197454909
8520	0.7355125684	0.5197398765
8521	0.7355149173	0.5197353979
8522	0.7355266619	0.5197305192
8523	0.7355203981	0.5197269075
8524	0.7355164832	0.5197240346
8525	0.735525096	0.5197193121
8526	0.7355438875	0.5197143308
8527	0.7355399726	0.519709998
8528	0.7355485853	0.5197046127
8529	0.7355329258	0.5196986183
8530	0.7355376236	0.5196951104
8531	0.7355540662	0.5196911748
8532	0.735561113	0.5196862564
8533	0.735561113	0.519681263
8534	0.735559547	0.5196781447
8535	0.735557981	0.5196728187
8536	0.7355681598	0.5196663926
8537	0.7355705087	0.5196627352
8538	0.7355626789	0.5196517038
8539	0.7355759895	0.5196457767
8540	0.7355791214	0.519642702
8541	0.7356010448	0.5196375661
8542	0.7355986959	0.519631781
8543	0.735628449	0.51962478
8544	0.7356386277	0.5196188121
8545	0.7356441086	0.5196141061
8546	0.7356268831	0.5196103482
8547	0.7356425426	0.5196032031
8548	0.7356378447	0.5196003226
8549	0.7356433256	0.5195951821
8550	0.7356323639	0.519590082
8551	0.7356347128	0.5195860149
8552	0.7356480235	0.519579302
8553	0.7356527213	0.5195729224
8554	0.7356495894	0.5195687356
8555	0.7356668149	0.519562754
8556	0.7356840404	0.5195563012
8557	0.7356816915	0.5195522182
8558	0.7356738617	0.5195476212
8559	0.7356738617	0.5195425152
8560	0.7356793425	0.5195369749
8561	0.7356926532	0.5195323181
8562	0.7357043978	0.5195276161
8563	0.7357075297	0.5195238695
8564	0.7357208404	0.5195167516
8565	0.7357145765	0.5195107928
8566	0.7357286701	0.5195041389
8567	0.7357184914	0.5195022
8568	0.7357271042	0.5194993019
8569	0.7357278872	0.5194943073
8570	0.7357184914	0.519487988
8571	0.7357263212	0.5194840324
8572	0.7357145765	0.5194782448
8573	0.7357130106	0.5194760984
8574	0.7357263212	0.5194731921
8575	0.735732585	0.5194683353
8576	0.7357372829	0.51946131
8577	0.7357372829	0.5194571236
8578	0.7357513765	0.5194503788
8579	0.7357513765	0.5194465009
8580	0.7357709509	0.5194404857
8581	0.7357811296	0.5194354443
8582	0.7357748658	0.5194298018
8583	0.7357795637	0.5194220741
8584	0.7357795637	0.5194164833
8585	0.7358046189	0.5194105096
8586	0.735803053	0.5194064917
8587	0.7358273253	0.5194023045
8588	0.7358273253	0.5193937582
8589	0.7358351551	0.519386446
8590	0.7358406359	0.5193803186
8591	0.7358406359	0.519374094
8592	0.7358547295	0.5193700906
8593	0.7358743039	0.5193623386
8594	0.7358680401	0.5193583827
8595	0.735872738	0.5193549692
8596	0.7358782188	0.5193471907
8597	0.7358656912	0.5193396193
8598	0.7358649082	0.5193354967
8599	0.7358743039	0.5193290834
8600	0.7358821337	0.5193229278
8601	0.7359048401	0.519317587
8602	0.7359181507	0.5193113675
8603	0.7359267634	0.5193056934
8604	0.7359338102	0.519302809
8605	0.73594164	0.519299432
8606	0.7359432059	0.5192946158
8607	0.7359526017	0.5192887484
8608	0.7359510357	0.5192798961
8609	0.7359619974	0.5192753091
8610	0.7359596485	0.5192718325
8611	0.7359604315	0.5192663059
8612	0.735940074	0.5192626044
8613	0.7359604315	0.5192580314
8614	0.735975308	0.5192469184
8615	0.7359706102	0.5192418207
8616	0.7359901846	0.519235611
8617	0.7359831378	0.5192324385
8618	0.7359862697	0.5192274629
8619	0.7359815718	0.5192233603
8620	0.7359870527	0.5192175459
8621	0.7360003633	0.519212946
8622	0.7359713931	0.5192094028
8623	0.7359815718	0.5192017129
8624	0.7359894016	0.5191942475
8625	0.7359925335	0.5191872915
8626	0.736012108	0.5191814334
8627	0.7360003633	0.5191741647
8628	0.7360003633	0.5191714057
8629	0.7360042782	0.5191683293
8630	0.7360128909	0.519165282
8631	0.7360434271	0.5191569844
8632	0.7360481249	0.5191494457
8633	0.7360590866	0.5191457944
8634	0.7360778781	0.5191423544
8635	0.7360935376	0.5191375592
8636	0.7360911887	0.5191328067
8637	0.736078661	0.5191287723
8638	0.7360880568	0.5191226538
8639	0.7360951036	0.5191169805
8640	0.7360982355	0.5191108773
8641	0.7360864908	0.5191038377
8642	0.7360911887	0.5190985705
8643	0.7360841419	0.5190949877
8644	0.7360747462	0.5190892574
8645	0.7360966695	0.5190851078
8646	0.7360998014	0.5190810028
8647	0.7361068482	0.5190765013
8648	0.7361107631	0.5190738511
8649	0.7361240737	0.5190664378
8650	0.7361397333	0.5190621443
8651	0.7361373844	0.5190569851
8652	0.7361272056	0.5190536369
8653	0.7361240737	0.5190475687
8654	0.7361232908	0.5190409175
8655	0.7361209418	0.519038247
8656	0.7361287716	0.5190340408
8657	0.7361264227	0.519029772
8658	0.736149129	0.5190246473
8659	0.7361561758	0.5190208334
8660	0.7361608737	0.5190141811
8661	0.7361780992	0.5190064188
8662	0.7361804481	0.5190035219
8663	0.7361976736	0.5189996863
8664	0.7362117672	0.518993185
8665	0.7362094183	0.5189851854
8666	0.7362008055	0.5189822432
8667	0.7362227289	0.5189724434
8668	0.736218814	0.5189656642
8669	0.7362282097	0.518959234
8670	0.7362383884	0.5189537131
8671	0.7362493501	0.5189461938
8672	0.736253265	0.5189436411
8673	0.7362501331	0.5189406678
8674	0.7362665756	0.5189371777
8675	0.7362751884	0.5189305448
8676	0.7362775373	0.5189270445
8677	0.736289282	0.5189194436
8678	0.7362924139	0.518912649
8679	0.7363065075	0.5189077683
8680	0.7363143373	0.5189010948
8681	0.7363198181	0.5188962562
8682	0.7363433074	0.5188900881
8683	0.7363370436	0.5188834864
8684	0.7363339117	0.5188779877
8685	0.7363487883	0.518872497
8686	0.7363433074	0.5188690952
8687	0.7363487883	0.5188639649
8688	0.7363346947	0.5188598142
8689	0.7363401755	0.5188558702
8690	0.7363487883	0.5188473493
8691	0.7363487883	0.5188415479
8692	0.7363605329	0.5188387956
8693	0.7363652308	0.5188330238
8694	0.7363613159	0.5188301222
8695	0.7363675797	0.5188263069
8696	0.7363707116	0.5188237591
8697	0.7363801074	0.5188201173
8698	0.7363699287	0.5188140515
8699	0.7363675797	0.5188079219
8700	0.736391069	0.5188006694
8701	0.7363848052	0.5187950128
8702	0.736392635	0.518789612
8703	0.7364051626	0.5187850091
8704	0.7364153413	0.5187796844
8705	0.7364247371	0.5187721921
8706	0.7364356988	0.5187637866
8707	0.7364568392	0.5187546768
8708	0.7364654519	0.5187481053
8709	0.7364646689	0.5187448384
8710	0.7364638859	0.5187375004
8711	0.7364670179	0.5187342137
8712	0.7364638859	0.5187294186
8713	0.7364740647	0.5187249915
8714	0.7364771966	0.5187191918
8715	0.7364905072	0.5187133214
8716	0.7364795455	0.5187103518
8717	0.7364920731	0.5187048872
8718	0.7365147795	0.5186999537
8719	0.7365194773	0.5186940452
8720	0.7365092986	0.5186853077
8721	0.7365171284	0.5186818365
8722	0.7365171284	0.5186779749
8723	0.7365132135	0.5186726196
8724	0.7365069497	0.518666485
8725	0.7364944221	0.5186618345
8726	0.736496771	0.5186567988
8727	0.7365046008	0.5186527935
8728	0.7364858093	0.5186487112
8729	0.7364865923	0.5186440532
8730	0.7364873753	0.5186400083
8731	0.7364920731	0.5186368293
8732	0.7364905072	0.5186305849
8733	0.736495988	0.5186266705
8734	0.7364928561	0.5186228689
8735	0.7364826774	0.5186163066
8736	0.7364920731	0.5186105269
8737	0.736495988	0.5186055733
8738	0.7364999029	0.5185965144
8739	0.7365147795	0.5185894782
8740	0.7365124305	0.5185851239
8741	0.7365210433	0.5185819977
8742	0.7365233922	0.5185728595
8743	0.7365226093	0.5185662432
8744	0.7365265241	0.5185598774
8745	0.7365210433	0.5185534539
8746	0.7365288731	0.5185478494
8747	0.736532788	0.5185412537
8748	0.7365547113	0.5185373208
8749	0.7365531454	0.5185340067
8750	0.7365735028	0.5185310101
8751	0.7365727198	0.5185264135
8752	0.7365766347	0.5185197254
8753	0.7365750687	0.5185158556
8754	0.7365922942	0.5185108199
8755	0.7365836815	0.5185057846
8756	0.7365852475	0.5185019427
8757	0.7365703709	0.5184931263
8758	0.7365907283	0.5184857702
8759	0.7366040389	0.5184817434
8760	0.7365907283	0.5184786018
8761	0.7365915113	0.5184719651
8762	0.7365805496	0.5184627453
8763	0.7365868134	0.5184594156
8764	0.7365969921	0.5184540464
8765	0.736600124	0.5184522798
8766	0.7366196985	0.5184481257
8767	0.7366228304	0.5184446649
8768	0.7366087368	0.518438059
8769	0.7366048219	0.5184341249
8770	0.7366063878	0.518429014
8771	0.736600907	0.5184263634
8772	0.7366079538	0.5184221539
8773	0.7366189155	0.5184184702
8774	0.7366259623	0.5184163299
8775	0.7366196985	0.5184101249
8776	0.7366478856	0.5184043358
8777	0.7366486686	0.5184008801
8778	0.7366533665	0.5183959478
8779	0.7366596303	0.5183938124
8780	0.7366604133	0.5183911084
8781	0.7366635452	0.5183884041
8782	0.7366729409	0.5183816506
8783	0.7366948643	0.518376077
8784	0.736706609	0.5183666786
8785	0.736703477	0.5183597343
8786	0.7366995622	0.518356067
8787	0.7367081749	0.5183507446
8788	0.7367089579	0.5183453681
8789	0.7367144387	0.518339829
8790	0.7367254004	0.5183349554
8791	0.7367246174	0.5183304912
8792	0.736739494	0.518324944
8793	0.7367692472	0.5183137039
8794	0.7367849067	0.5183076545
8795	0.7367786429	0.5183035475
8796	0.7367770769	0.5182963028
8797	0.7367872556	0.5182918319
8798	0.7367958684	0.5182869697
8799	0.7368013492	0.5182834016
8800	0.7368021322	0.5182789033
8801	0.7368068301	0.5182739693
8802	0.7368201407	0.5182693747
8803	0.7368311024	0.5182595195
8804	0.7368373662	0.5182547577
8805	0.7368381492	0.5182490861
8806	0.7368412811	0.5182414798
8807	0.7368381492	0.5182361572
8808	0.7368475449	0.5182298037
8809	0.7368561576	0.5182255909
8810	0.7368757321	0.5182214597
8811	0.7368741661	0.5182176619
8812	0.7368757321	0.5182120203
8813	0.7368835619	0.5182073228
8814	0.7368624215	0.5182046038
8815	0.7368726002	0.5181971255
8816	0.7368804299	0.5181910669
8817	0.7368906087	0.5181877896
8818	0.7368733832	0.5181846144
8819	0.7368913916	0.5181792953
8820	0.7369031363	0.5181723098
8821	0.7368890427	0.5181671291
8822	0.7368866938	0.5181635673
8823	0.7368804299	0.5181598433
8824	0.7368921746	0.5181551666
8825	0.7369000044	0.518149258
8826	0.7369031363	0.5181438097
8827	0.7369070512	0.5181403566
8828	0.7369070512	0.5181351934
8829	0.7369180129	0.5181307412
8830	0.7369242767	0.5181260728
8831	0.7369297575	0.5181228389
8832	0.7369172299	0.5181201463
8833	0.7369164469	0.5181176808
8834	0.7369039193	0.5181112708
8835	0.7369054852	0.5181090449
8836	0.736914881	0.5181017496
8837	0.7369172299	0.5180973973
8838	0.7369430681	0.5180918916
8839	0.7369328894	0.518088388
8840	0.7369368043	0.51808278
8841	0.7369375873	0.5180783833
8842	0.7369375873	0.5180709209
8843	0.7369532469	0.5180637454
8844	0.7369501149	0.5180586553
8845	0.7369618596	0.5180526298
8846	0.7369775192	0.5180462952
8847	0.7369798681	0.5180387114
8848	0.7369798681	0.5180331374
8849	0.7369939617	0.518028517
8850	0.7370017915	0.5180251895
8851	0.7370111872	0.5180217724
8852	0.7370033574	0.518016492
8853	0.7370276297	0.5180088157
8854	0.737019017	0.5180043135
8855	0.7370252808	0.5179992976
8856	0.7370378084	0.5179937958
8857	0.7370370254	0.5179888172
8858	0.7370417233	0.5179858865
8859	0.7370644296	0.5179819569
8860	0.7370738254	0.5179773684
8861	0.7370910509	0.5179718512
8862	0.7370965317	0.517968982
8863	0.7370941828	0.5179651414
8864	0.7370965317	0.5179618484
8865	0.7370949658	0.5179553595
8866	0.7371043615	0.5179518992
8867	0.7371082764	0.5179465511
8868	0.7371129742	0.5179434003
8869	0.737120804	0.5179390458
8870	0.7371121913	0.5179328393
8871	0.7371262849	0.5179283267
8872	0.7371317657	0.5179243944
8873	0.7371356806	0.5179204094
8874	0.7371317657	0.5179168555
8875	0.7371309827	0.5179147861
8876	0.7371529061	0.5179106574
8877	0.737157604	0.5179049527
8878	0.7371521231	0.5179008497
8879	0.737157604	0.5178969356
8880	0.7371591699	0.5178900678
8881	0.7371497742	0.5178868587
8882	0.7371607359	0.517882719
8883	0.7371669997	0.5178779582
8884	0.7371779614	0.517873899
8885	0.7371818763	0.5178703386
8886	0.7371850082	0.5178647828
8887	0.737189706	0.5178604414
8888	0.7371975358	0.5178552163
8889	0.7372100635	0.5178525169
8890	0.7372186762	0.5178460317
8891	0.7372178932	0.5178410283
8892	0.7371998847	0.5178339416
8893	0.7372147613	0.5178266491
8894	0.7372218081	0.5178235279
8895	0.7372186762	0.5178178861
8896	0.7372335528	0.5178138709
8897	0.7372304209	0.517808907
8898	0.7372390336	0.5178042087
8899	0.7372468634	0.5177970706
8900	0.7372390336	0.5177919236
8901	0.7372515613	0.5177859233
8902	0.7372727016	0.5177826418
8903	0.7372805314	0.5177757476
8904	0.7372883612	0.5177699679
8905	0.7372930591	0.5177655489
8906	0.7373032378	0.5177595283
8907	0.7372977569	0.517754126
8908	0.7373040207	0.5177491615
8909	0.7373181143	0.5177445436
8910	0.7373157654	0.5177419755
8911	0.7373212462	0.5177361954
8912	0.7373204633	0.5177315226
8913	0.7373329909	0.5177263494
8914	0.737329076	0.517722506
8915	0.7373267271	0.5177190423
8916	0.7373439526	0.5177150419
8917	0.7373384718	0.517711031
8918	0.7373463015	0.5177061753
8919	0.7373345569	0.5176982979
8920	0.7373267271	0.5176957197
8921	0.7373376888	0.5176893142
8922	0.7373721398	0.5176829252
8923	0.7373862334	0.5176782994
8924	0.7373791866	0.5176748212
8925	0.7373870164	0.5176720045
8926	0.7373838844	0.5176678687
8927	0.7373877993	0.517662897
8928	0.7373964121	0.5176583588
8929	0.7374058078	0.517652489
8930	0.7374089397	0.5176483043
8931	0.7374128546	0.5176430434
8932	0.7374144206	0.5176386837
8933	0.7374136376	0.5176348067
8934	0.7374183355	0.5176316663
8935	0.7374245993	0.517624848
8936	0.7374222503	0.5176184522
8937	0.7374386929	0.5176116252
8938	0.737434778	0.5176089001
8939	0.7374527865	0.517604131
8940	0.737469229	0.5175969009
8941	0.7374637481	0.5175914835
8942	0.7374723609	0.5175872758
8943	0.7374739269	0.5175848016
8944	0.7374731439	0.5175801377
8945	0.7374715779	0.5175763194
8946	0.7374754928	0.5175703331
8947	0.7374817566	0.5175668758
8948	0.7374950672	0.5175625679
8949	0.7374935013	0.5175593796
8950	0.7374966332	0.5175554357
8951	0.7374919353	0.5175489532
8952	0.7374841056	0.5175435731
8953	0.7374888034	0.5175374662
8954	0.7375099438	0.5175325869
8955	0.7375412629	0.5175272736
8956	0.7375279523	0.5175211338
8957	0.7375232544	0.5175166606
8958	0.7375310842	0.5175130624
8959	0.7375209055	0.5175072645
8960	0.7375232544	0.5175044038
8961	0.7375303012	0.5174964209
8962	0.7375545735	0.5174904354
8963	0.7375584884	0.5174869703
8964	0.7375639693	0.517482769
8965	0.7375561395	0.5174745582
8966	0.7375553565	0.5174694512
8967	0.7376023352	0.5174602353
8968	0.7375968543	0.5174548427
8969	0.7375890245	0.5174508393
8970	0.7375992032	0.5174462002
8971	0.737607033	0.5174429587
8972	0.7375968543	0.5174379169
8973	0.737607816	0.5174301173
8974	0.7376148628	0.5174259506
8975	0.7376195607	0.517423673
8976	0.7376313053	0.5174194676
8977	0.7376352202	0.5174143089
8978	0.7376328713	0.5174084561
8979	0.7376289564	0.5174035357
8980	0.7376344372	0.5173982138
8981	0.7376547946	0.5173903109
8982	0.7376673223	0.5173834594
8983	0.7376908116	0.5173784008
8984	0.737677501	0.5173749449
8985	0.7376994244	0.517369325
8986	0.7377049052	0.5173623712
8987	0.7376908116	0.5173586363
8988	0.7376892456	0.5173548431
8989	0.7377009903	0.517347322
8990	0.7377002073	0.5173429992
8991	0.7377041222	0.5173396156
8992	0.7377205647	0.5173352139
8993	0.7377424881	0.5173288006
8994	0.7377338754	0.5173243871
8995	0.7377362243	0.5173215427
8996	0.7377636285	0.5173133583
8997	0.7377730242	0.5173101092
8998	0.7377761561	0.5173071406
8999	0.7377761561	0.5173008647
9000	0.7377675434	0.5172946618
9001	0.7377714583	0.5172906365
9002	0.7377769391	0.5172883332
9003	0.737781637	0.5172837504
9004	0.7377785051	0.5172758901
9005	0.737780854	0.5172730474
9006	0.7377965136	0.5172686717
9007	0.7378090412	0.5172654068
9008	0.7377894668	0.5172612633
9009	0.7377855519	0.5172570196
9010	0.7377910327	0.5172521993
9011	0.737816871	0.5172475934
9012	0.7378066923	0.5172372079
9013	0.7378113901	0.517227974
9014	0.737815305	0.517223547
9015	0.737816088	0.5172194204
9016	0.7378192199	0.517215785
9017	0.7378411433	0.5172086784
9018	0.7378458411	0.5172063924
9019	0.7378661986	0.5171998951
9020	0.7378669815	0.5171949923
9021	0.7378740283	0.5171891687
9022	0.7378638496	0.517185853
9023	0.7378685475	0.5171788036
9024	0.7378755943	0.5171729946
9025	0.7378724624	0.5171676747
9026	0.7378708964	0.517164503
9027	0.7378873389	0.5171592178
9028	0.7378904709	0.5171540061
9029	0.7378896879	0.5171492721
9030	0.7378795092	0.51714593
9031	0.7378983006	0.5171385937
9032	0.73788499	0.517135689
9033	0.7379029985	0.5171309169
9034	0.7379022155	0.517127564
9035	0.7379131772	0.517124253
9036	0.737919441	0.5171201993
9037	0.7379264878	0.5171154897
9038	0.737920224	0.5171114991
9039	0.7379241389	0.5171081108
9040	0.7379233559	0.5171044643
9041	0.7379390155	0.5170996305
9042	0.7379366665	0.517094732
9043	0.7379507601	0.5170898502
9044	0.737954675	0.517087493
9045	0.7379609388	0.5170826327
9046	0.7379726835	0.5170764735
9047	0.7379930409	0.5170683196
9048	0.737989909	0.5170647768
9049	0.7379946069	0.5170613191
9050	0.7380047856	0.5170572526
9051	0.7380032196	0.5170513403
9052	0.7380102664	0.5170435642
9053	0.7380282749	0.5170394853
9054	0.7380282749	0.5170349787
9055	0.7380329727	0.5170310058
9056	0.738023577	0.517025243
9057	0.7380298408	0.5170205133
9058	0.7380329727	0.5170146861
9059	0.7380306238	0.5170111131
9060	0.73802436	0.5170085296
9061	0.7380282749	0.5170029732
9062	0.7380548961	0.5169964173
9063	0.7380752535	0.516990771
9064	0.7380697727	0.5169850762
9065	0.7380760365	0.5169805787
9066	0.7380721216	0.516975011
9067	0.7380721216	0.5169716506
9068	0.7380689897	0.5169677823
9069	0.7380666408	0.5169645073
9070	0.7380799514	0.5169592488
9071	0.7380901301	0.5169563694
9072	0.7380971769	0.5169515088
9073	0.7381010918	0.5169455414
9074	0.7380979599	0.5169413052
9075	0.7380909131	0.5169388349
9076	0.7380987429	0.5169351684
9077	0.7381057896	0.5169315877
9078	0.7381081386	0.5169269854
9079	0.7381144024	0.5169227726
9080	0.7381214492	0.5169183047
9081	0.7381237981	0.5169126021
9082	0.7381183173	0.5169093316
9083	0.7381183173	0.5169044206
9084	0.7381261471	0.5169001963
9085	0.73812693	0.5168967774
9086	0.7381253641	0.5168929513
9087	0.738129279	0.5168877525
9088	0.738128496	0.5168836338
9089	0.7381253641	0.5168801367
9090	0.7381418066	0.5168741635
9091	0.7381402407	0.5168669575
9092	0.7381425896	0.5168634589
9093	0.7381496364	0.5168553652
9094	0.73816373	0.5168509013
9095	0.738162164	0.516844362
9096	0.7381817385	0.5168395945
9097	0.7381825214	0.5168377156
9098	0.7381739087	0.5168324951
9099	0.7381887853	0.516829432
9100	0.7381942661	0.5168269305
9101	0.7381958321	0.5168211547
9102	0.738198964	0.516816929
9103	0.738198181	0.5168120078
9104	0.7382138405	0.5168042771
9105	0.7382052278	0.5167981072
9106	0.738198964	0.5167924796
9107	0.7382177554	0.5167870842
9108	0.7382067937	0.5167824329
9109	0.7382208873	0.5167780981
9110	0.738231066	0.5167746972
9111	0.7382240192	0.5167698757
9112	0.7382569043	0.5167640236
9113	0.7382647341	0.516758465
9114	0.7382694319	0.5167557164
9115	0.7382702149	0.5167533245
9116	0.7382772617	0.5167494742
9117	0.7382850915	0.5167449008
9118	0.7382858745	0.516739055
9119	0.7382811766	0.5167353749
9120	0.7382749128	0.5167287223
9121	0.7382913553	0.5167239539
9122	0.7382929213	0.5167194652
9123	0.7382984021	0.5167154645
9124	0.7383101468	0.5167112236
9125	0.7383156276	0.5167050041
9126	0.7383312872	0.5167014987
9127	0.738335985	0.5166977142
9128	0.7383398999	0.5166953137
9129	0.738336768	0.5166925328
9130	0.7383516446	0.5166875644
9131	0.7383508616	0.5166841399
9132	0.7383649552	0.5166780353
9133	0.7383688701	0.5166756156
9134	0.7383586914	0.5166706211
9135	0.738372002	0.5166655103
9136	0.738371219	0.516659002
9137	0.7383766998	0.5166549361
9138	0.7383837466	0.5166506298
9139	0.7383884445	0.5166455419
9140	0.7384009721	0.5166409529
9141	0.7383868786	0.5166327117
9142	0.738406453	0.5166284771
9143	0.73840567	0.5166223376
9144	0.7384166317	0.5166198302
9145	0.738406453	0.516615135
9146	0.7384111509	0.5166104704
9147	0.7384158487	0.5166042163
9148	0.7384111509	0.5165992476
9149	0.7384236785	0.5165920344
9150	0.738440904	0.5165874488
9151	0.7384510827	0.5165795908
9152	0.7384675252	0.5165750024
9153	0.738475355	0.5165709242
9154	0.7384730061	0.5165684931
9155	0.7384698742	0.5165623072
9156	0.7384690912	0.516558058
9157	0.7384659593	0.5165544437
9158	0.7384659593	0.5165494345
9159	0.7384675252	0.5165410694
9160	0.738476921	0.5165352639
9161	0.7384824018	0.5165313362
9162	0.7384878826	0.5165262943
9163	0.7384941465	0.5165215223
9164	0.7384980613	0.5165161579
9165	0.7384910146	0.5165118411
9166	0.7385082401	0.5164991445
9167	0.7385019762	0.516494689
9168	0.7385051081	0.5164907257
9169	0.7385160698	0.5164846161
9170	0.7385137209	0.516478047
9171	0.7385246826	0.5164713291
9172	0.7385309464	0.5164650348
9173	0.7385489549	0.516460664
9174	0.7385544357	0.516453668
9175	0.7385708783	0.5164489805
9176	0.738577925	0.5164444894
9177	0.7385771421	0.516440848
9178	0.7385959335	0.5164354307
9179	0.7386014144	0.5164294842
9180	0.7386076782	0.5164249139
9181	0.7386202058	0.5164215465
9182	0.7386162909	0.5164144624
9183	0.7386123761	0.516411011
9184	0.7386264696	0.5164053641
9185	0.7386460441	0.5164007898
9186	0.7386452611	0.5163970751
9187	0.7386460441	0.5163925353
9188	0.7386624866	0.5163864702
9189	0.7386640526	0.5163827159
9190	0.7386703164	0.5163766324
9191	0.7386507419	0.5163727398
9192	0.7386429122	0.5163646538
9193	0.7386617036	0.5163570682
9194	0.7386734483	0.5163512518
9195	0.7386710994	0.5163475094
9196	0.738685193	0.5163454056
9197	0.73868441	0.516342034
9198	0.7386930227	0.516335907
9199	0.7386930227	0.5163297304
9200	0.7387000695	0.5163225875
9201	0.738718078	0.5163163573
9202	0.7387118142	0.5163096762
9203	0.7387204269	0.5163059994
9204	0.738718861	0.5163013294
9205	0.7387141631	0.5162970317
9206	0.738718078	0.5162918742
9207	0.7387274737	0.5162856605
9208	0.7387407844	0.5162811956
9209	0.7387329546	0.5162737465
9210	0.7387306056	0.5162682543
9211	0.738719644	0.5162624062
9212	0.7387259078	0.516257803
9213	0.7387337376	0.516254358
9214	0.7387407844	0.5162517781
9215	0.7387627077	0.5162471468
9216	0.7387627077	0.5162442976
9217	0.7387674056	0.5162401409
9218	0.7387807162	0.5162333641
9219	0.7387760183	0.5162286532
9220	0.7387908949	0.5162252504
9221	0.738788546	0.5162218226
